0000000386,0000320833,063498,060848,066737,066934,006382,079530,-79842
0000000387,0000321667,063560,060854,066670,066934,-23341,091860,-62449
0000000388,0000322500,063606,060883,066595,066934,-50715,095196,-38411
0000000389,0000323333,063631,060932,066521,066934,-73035,089167,-10062
0000000390,0000324167,063633,060996,066455,066934,-88141,074406,019804
0000000391,0000325000,063612,061069,066404,066934,-94561,052354,048277
0000000392,0000325833,063569,061144,066371,066934,-91623,025143,072550
0000000393,0000326667,063509,061213,066362,066934,-79658,-04539,090267
0000000394,0000327500,063439,061270,066375,066934,-59832,-33799,099701
0000000395,0000328333,063363,061309,066411,066934,-34057,-59759,099886
0000000396,0000329167,063291,061327,066466,066934,-04885,-79892,090847
0000000397,0000330000,063230,061321,066533,066934,024842,-92236,073464
0000000398,0000330833,063184,061292,066608,066934,052203,-95542,049409
0000000399,0000331667,063159,061244,066682,066934,074532,-89528,021066
0000000400,0000332500,063157,061179,066748,066934,089652,-74780,-08802
0000000401,0000333333,063178,061106,066799,066934,096043,-52707,-37266
0000000402,0000334167,063221,061032,066832,066934,093120,-25504,-61546
0000000403,0000335000,063280,060962,066842,066934,081167,004178,-79276
0000000404,0000335833,063351,060905,066828,066934,061319,033432,-88682
0000000405,0000336667,063426,060866,066792,066934,035554,059397,-88882
0000000406,0000337500,063498,060848,066737,066934,006383,079542,-79856
0000000407,0000338333,063560,060854,066670,066934,-23341,091860,-62449
0000000408,0000339167,063606,060883,066595,066934,-50707,095181,-38404
0000000409,0000340000,063631,060932,066521,066934,-73047,089181,-10064
0000000410,0000340833,063633,060996,066455,066934,-88141,074407,019804
0000000411,0000341667,063612,061069,066404,066934,-94546,052345,048270
0000000412,0000342500,063569,061144,066371,066934,-91638,025147,072561
0000000413,0000343333,063509,061213,066362,066934,-79658,-04539,090267
0000000414,0000344167,063439,061270,066375,066934,-59822,-33794,099686
0000000415,0000345000,063363,061309,066411,066934,-34063,-59768,099901
0000000416,0000345833,063291,061327,066466,066934,-04886,-79892,090847
0000000417,0000346667,063230,061321,066533,066934,024838,-92222,073453
0000000418,0000347500,063184,061292,066608,066934,052211,-95557,049416
0000000419,0000348333,063159,061244,066682,066934,074532,-89528,021066
0000000420,0000349167,063157,061179,066748,066934,089638,-74768,-08800
0000000421,0000350000,063178,061106,066799,066934,096058,-52716,-37273
0000000422,0000350833,063221,061032,066832,066934,093120,-25505,-61546
0000000423,0000351667,063280,060962,066841,066934,081155,004177,-79262
0000000424,0000352500,063351,060905,066828,066934,061329,033437,-88697
0000000425,0000353333,063426,060866,066792,066934,035554,059397,-88882
0000000426,0000354167,063498,060848,066737,066934,006382,079530,-79842
0000000427,0000355000,063560,060854,066670,066934,-23345,091874,-62460
0000000428,0000355833,063606,060883,066595,066934,-50707,095181,-38405
0000000429,0000356667,063631,060932,066521,066934,-73035,089166,-10062
0000000430,0000357500,063633,060996,066455,066934,-88155,074418,019807
